url	orgao
https://paraiba.pb.gov.br/diretas/saude/coronavirus/	Governo do Estado da Paraíba
http://www.coronavirus.pr.gov.br/Campanha	Governo do Estado do Paraná
https://www.cievspe.com/novo-coronavirus-2019-ncov	Governo do Estado de Pernambuco
https://www.pecontracoronavirus.pe.gov.br/	Governo do Estado de Pernambuco
https://dados.seplag.pe.gov.br/apps/corona.html#painel	Governo do Estado de Pernambuco
https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/2itOB	Governo do Estado do Piauí
http://coronavirus.pi.gov.br/	Governo do Estado do Piauí
http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/covid-19.asp	Governo do Estado do Piauí
https://coronavirus.rj.gov.br/	Governo do Estado do Rio de Janeiro
http://ti.saude.rs.gov.br/covid19/	Governo do Estado do Rio Grande do Sul
http://www.saude.rn.gov.br/Conteudo.asp?TRAN=ITEM&TARG=223456&ACT=&PAGE=&PARM=&LBL=MAT%C9RIA	Governo do Estado do Rio Grande do Norte
https://coronavirus.rs.gov.br/informe-epidemiologico	Governo do Estado do Rio Grande do Sul
https://covid.saude.rs.gov.br/	Governo do Estado do Rio Grande do Sul
https://saude.rs.gov.br/coronavirus	Governo do Estado do Rio Grande do Sul
https://coronavirus.rs.gov.br/inicial	Governo do Estado do Rio Grande do Sul
http://www.rondonia.ro.gov.br/agevisa/institucional/coronavirus/	Governo do Estado de Rondônia
http://coronavirus.ro.gov.br/	Governo do Estado de Rondônia
https://saude.rr.gov.br/index.php/informacoesx/coronavirus	Governo do Estado de Roraima
http://www.coronavirus.sc.gov.br/	Governo do Estado de Santa Catarina
http://www.saude.sc.gov.br/coronavirus/boletins.html	Governo do Estado de Santa Catarina
http://www.coronavirus.sc.gov.br/boletins/	Governo do Estado de Santa Catarina
https://app.powerbi.com/view?r=eyJrIjoiNDMyMDhkMWItZTI3NC00ZTkzLWJiNTEtOWE1YWQxZjg4MjI2IiwidCI6ImExN2QwM2ZjLTRiYWMtNGI2OC1iZDY4LWUzOTYzYTJlYzRlNiJ9	Governo do Estado de Santa Catarina
https://app.powerbi.com/view?r=eyJrIjoiMWY5NzE5ZjMtYmNmMC00ZmQxLWE1ZjctZGU0MWU3NmNiY2Q0IiwidCI6IjgwOGMzZTQ2LWIyZjYtNGUyMS1hMzU2LTMxNWRjNzI0YzI4YiJ9	Governo do Estado de Santa Catarina
http://dados.sc.gov.br/group/covid-19	Governo do Estado de Santa Catarina
https://www.seade.gov.br/coronavirus/	Governo do Estado de São Paulo
http://www.saude.sp.gov.br/cve-centro-de-vigilancia-epidemiologica-prof.-alexandre-vranjac/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus-covid-19/situacao-epidemiologica	Governo do Estado de São Paulo
http://www.saude.sp.gov.br/ses/perfil/cidadao/homepage/outros-destaques/covid-19-plano-de-contingencia-boletins-diarios-e-outras-informacoes.	Governo do Estado de São Paulo
https://www.saopaulo.sp.gov.br/coronavirus/	Governo do Estado de São Paulo
https://todoscontraocorona.net.br/noticias/	Governo do Estado de Sergipe
http://sergipecontraocoronavirus.net.br/	Governo do Estado de Sergipe
http://coronavirus.to.gov.br/	Governo do Estado do Tocantins
http://integra.saude.to.gov.br/covid19	Governo do Estado do Tocantins
